doc_id,title,author,source,philosophy,psychology,science,economics,karma,emotion,morality,ideal,individual,community
gutendex:doc_000713,The Faith of Our Fathers,"Gibbons, James",gutendex,0.15138999,0.046971712,0.117999084,0.023354268,0.07166488,0.08915966,0.15386748,0.09300391,0.11013519,0.14245383
gutendex:doc_000714,Tristram of Blent: An Episode in the Story of an Ancient House,"Hope, Anthony",gutendex,0.102627896,0.060984377,0.06554325,0.03497188,0.123092905,0.14169751,0.12037142,0.12024516,0.13002476,0.100440845
gutendex:doc_000715,The Adventures of Pinocchio,"Collodi, Carlo",gutendex,0.14402121,0.10631691,0.10625141,0.0043882206,0.12606673,0.11929367,0.039994493,0.14627877,0.15766183,0.04972676
gutendex:doc_000716,Italian Popular Tales,"Crane, Thomas Frederick",gutendex,0.12978806,0.11581966,0.09990365,0.0,0.14407423,0.12893143,0.06340285,0.09786239,0.122548945,0.09766872
gutendex:doc_000717,The Book of the National Parks,"Yard, Robert Sterling",gutendex,0.16693574,0.022157004,0.22667776,0.0,0.14551935,0.008581955,0.09494415,0.11936691,0.123317406,0.092499755
gutendex:doc_000718,"The Great Events by Famous Historians, Volume 11",,gutendex,0.07613364,0.056515124,0.15899226,0.0102623645,0.1870681,0.07094025,0.13991395,0.086603336,0.07164434,0.14192659
gutendex:doc_000719,"Memoirs of the Court of Marie Antoinette, Queen of France, Complete: Being the Historic Memoirs of Madam Campan, First Lady in Waiting to the Queen","Campan, Mme. (Jeanne-Louise-Henriette)",gutendex,0.11503496,0.07275749,0.13436583,0.010285846,0.08997536,0.13644284,0.066365406,0.11813011,0.16652183,0.0901204
gutendex:doc_000720,In Our Town,"White, William Allen",gutendex,0.12833129,0.060056172,0.08403259,0.029365081,0.11440681,0.106246255,0.09778817,0.10719362,0.12848887,0.14409119
gutendex:doc_000721,"Addie's Husband; or, Through clouds to sunshine","Gordon Smythies, Mrs.",gutendex,0.13135,0.06962641,0.034202144,0.067388915,0.041762255,0.15876815,0.080481485,0.14604402,0.18497968,0.08539699
gutendex:doc_000722,"Library of the World's Best Literature, Ancient and Modern — Volume 11",,gutendex,0.1537759,0.056327015,0.12873697,0.01263245,0.10338729,0.08151888,0.13740456,0.08900452,0.11190489,0.1253075
gutendex:doc_000723,Triplanetary,"Smith, E. E. (Edward Elmer)",gutendex,0.17159542,0.02642667,0.22522926,0.0,0.12360913,0.04993432,0.0931295,0.13082139,0.12193734,0.05731693
gutendex:doc_000724,The Goose Man,"Wassermann, Jakob",gutendex,0.16880542,0.060539223,0.15934496,0.0,0.1630152,0.052636683,0.04086029,0.13716255,0.13151187,0.08612382
gutendex:doc_000725,"Barry Locke, half-back","Barbour, Ralph Henry",gutendex,0.11903769,0.12289973,0.10025746,0.009189047,0.12421505,0.10765475,0.11138313,0.07637442,0.16069612,0.068292625
gutendex:doc_000726,The Confidence-Man: His Masquerade,"Melville, Herman",gutendex,0.13039176,0.118938096,0.07673009,0.025885904,0.087863795,0.10959221,0.09709275,0.105458595,0.19090997,0.057136875
gutendex:doc_000727,'Smiles': A Rose of the Cumberlands,"Robinson, Eliot H. (Eliot Harlow)",gutendex,0.12947646,0.085541174,0.077415705,0.05221614,0.08933128,0.15709421,0.108179234,0.121263996,0.09921997,0.08026187
gutendex:doc_000728,"Cowboy songs, and other frontier ballads",,gutendex,0.1487351,0.0797861,0.061213244,0.02900192,0.11324668,0.16042231,0.091426335,0.1280043,0.08209186,0.1060721
gutendex:doc_000729,"Lives of the Most Eminent Painters Sculptors and Architects, Vol. 02 (of 10): Berna to Michelozzo Michelozzi","Vasari, Giorgio",gutendex,0.10861506,0.1338529,0.14969316,0.026966417,0.08095223,0.07693205,0.00956119,0.17567372,0.15013929,0.08761402
gutendex:doc_000730,Reels and Spindles: A Story of Mill Life,"Raymond, Evelyn",gutendex,0.12558886,0.085404865,0.14143068,0.029017307,0.14491266,0.08316887,0.08911392,0.102449134,0.11096062,0.08795305
gutendex:doc_000731,A Japanese Boy,"Shiukichi, Shigemi",gutendex,0.14356768,0.09309652,0.085112795,0.0,0.07775764,0.11099945,0.06856432,0.076264426,0.18620363,0.15843353
gutendex:doc_000732,"The Humbugs of the World: An Account of Humbugs, Delusions, Impositions, Quackeries, Deceits and Deceivers Generally, in All Ages","Barnum, P. T. (Phineas Taylor)",gutendex,0.12453398,0.08837997,0.12808794,0.013169003,0.13170528,0.058384683,0.13606451,0.08208833,0.12757301,0.11001324
gutendex:doc_000733,"The Story of Genesis and Exodus: An Early English Song, about 1250 A.D.",,gutendex,0.17260568,0.060079094,0.115412764,0.0,0.057250906,0.17050765,0.09747161,0.124959186,0.12815648,0.07355664
gutendex:doc_000734,Tess of the d'Urbervilles: A Pure Woman,"Hardy, Thomas",gutendex,0.12911633,0.10469742,0.06344707,0.043539904,0.0410235,0.12709874,0.109427236,0.11350271,0.16299029,0.10515681
gutendex:doc_000735,"The Journals of Lewis and Clark, 1804-1806","Lewis, Meriwether; Clark, William",gutendex,0.115911484,0.061357826,0.18673126,0.0352068,0.13316186,0.11511149,0.08466074,0.09716438,0.06812546,0.10256865
gutendex:doc_000736,"The Life of George Washington, Vol. 5: Commander in Chief of the American Forces During the War; which Established the Independence of his Country and First; President of the United States","Marshall, John",gutendex,0.08351058,0.088152714,0.07514713,0.06645951,0.10047531,0.11690061,0.086897485,0.115972154,0.13665678,0.12982777
gutendex:doc_000737,Up from Slavery: An Autobiography,"Washington, Booker T.",gutendex,0.09982234,0.07147631,0.10104143,0.041678328,0.12797737,0.11665632,0.09928667,0.09453308,0.120156825,0.12737134
gutendex:doc_000738,Debts of Honor,"Jókai, Mór",gutendex,0.11609931,0.08038031,0.07219097,0.065632895,0.118856885,0.104330435,0.14553657,0.08739072,0.13211313,0.07746879
gutendex:doc_000739,Flamsted quarries,"Waller, Mary E. (Mary Ella)",gutendex,0.19244552,0.049233656,0.15688403,0.0,0.14385316,0.09306249,0.10809133,0.090791,0.12819037,0.037448365
gutendex:doc_000740,"Wagner, the Wehr-Wolf","Reynolds, George W. M. (George William MacArthur)",gutendex,0.14700805,0.01645797,0.16545302,0.0,0.21185876,0.048895475,0.12813133,0.06107351,0.12318228,0.09793967
gutendex:doc_000741,A History of Elizabethan Literature,"Saintsbury, George",gutendex,0.12819207,0.05872475,0.13728271,0.019187732,0.094745345,0.09975967,0.10958239,0.08165399,0.14594586,0.12492551
gutendex:doc_000742,Thoughts of Marcus Aurelius Antoninus,"Marcus Aurelius, Emperor of Rome",gutendex,0.110509105,0.11108905,0.11044772,0.032347977,0.09211838,0.10338893,0.12464954,0.1142174,0.11829375,0.08293811
gutendex:doc_000743,The Wind in the Willows,"Grahame, Kenneth",gutendex,0.14653343,0.06355862,0.151517,0.0,0.112756565,0.09996004,0.10157944,0.1331094,0.08996647,0.101018965
gutendex:doc_000744,Homer's Odyssey: A Commentary,"Snider, Denton Jaques",gutendex,0.11153231,0.09187073,0.13173088,0.0,0.09805559,0.11820464,0.0598858,0.16696067,0.14552681,0.07623246
gutendex:doc_000745,Ten Thousand Miles with a Dog Sled: A Narrative of Winter Travel in Interior Alaska,"Stuck, Hudson",gutendex,0.13332829,0.088756375,0.12408255,0.0,0.15828569,0.15297051,0.018890137,0.15847169,0.09035238,0.07486247
gutendex:doc_000746,The Dop Doctor,"Dehan, Richard",gutendex,0.13474871,0.05738634,0.15788244,0.014367378,0.14370368,0.08142106,0.10450597,0.102447055,0.097571075,0.10596633
gutendex:doc_000747,Five Little Peppers at School,"Sidney, Margaret",gutendex,0.16471334,0.03843541,0.13722266,0.0,0.07927791,0.10843398,0.11471141,0.05662013,0.1712418,0.12934339
gutendex:doc_000748,"Complete Prose Works: Specimen Days and Collect, November Boughs and Goodbye My Fancy","Whitman, Walt",gutendex,0.103656046,0.09021729,0.16074604,0.044125088,0.1200794,0.100648485,0.093536206,0.09994319,0.09397526,0.09307297
gutendex:doc_000749,Cornish Characters and Strange Events,"Baring-Gould, S. (Sabine)",gutendex,0.04679627,0.09186279,0.058735043,0.0,0.063589126,0.19810884,0.04154744,0.049662326,0.24000663,0.20969152
gutendex:doc_000750,"The History of Tasmania , Volume II","West, John",gutendex,0.1345873,0.018512484,0.14238569,0.046549827,0.15322481,0.12603539,0.052347068,0.08563656,0.09048797,0.15023291
gutendex:doc_000751,The Works of Lord Byron. Vol. 2,"Byron, George Gordon Byron, Baron",gutendex,0.19308181,0.040755,0.12758462,0.0,0.15257077,0.10006517,0.14908792,0.11130087,0.09506197,0.030491918
gutendex:doc_000752,The Story of Paris,"Okey, Thomas",gutendex,0.15373717,0.07428229,0.14128055,0.0,0.120123506,0.10192432,0.07773098,0.11744008,0.16280197,0.050679173
gutendex:doc_000753,"Chaucer's Works, Volume 3 — The House of Fame; The Legend of Good Women; The Treatise on the Astrolabe; The Sources of the Canterbury Tales","Chaucer, Geoffrey",gutendex,0.13711682,0.08274959,0.09527075,0.055689134,0.104634784,0.10866515,0.12901686,0.110487565,0.11387434,0.06249502
gutendex:doc_000754,The Hermit Doctor of Gaya: A Love Story of Modern India,"Wylie, I. A. R. (Ida Alexa Ross)",gutendex,0.13427977,0.116904005,0.0816719,0.0,0.066299886,0.15697725,0.045411758,0.11817007,0.18428363,0.09600174
gutendex:doc_000755,The Young Alaskans on the Missouri,"Hough, Emerson",gutendex,0.13958623,0.07588564,0.1588737,0.0,0.12736604,0.08814616,0.10143567,0.091929555,0.099339806,0.11743725
gutendex:doc_000756,The warlord of Mars,"Burroughs, Edgar Rice",gutendex,0.11699286,0.08024149,0.0719974,0.035779655,0.08499186,0.10672667,0.10799702,0.13583016,0.15855436,0.100888595
gutendex:doc_000757,The Boy With the U. S. Fisheries,"Rolt-Wheeler, Francis",gutendex,0.15169957,0.045632698,0.16697338,0.0,0.1806216,0.056971103,0.069298156,0.12231151,0.1347917,0.07170038
gutendex:doc_000758,Spring Street: A Story of Los Angeles,"Richardson, James Hugh",gutendex,0.21665159,0.041244302,0.12452446,0.0,0.17282942,0.1530038,0.0,0.12061021,0.12177081,0.049365405
gutendex:doc_000759,"Diaries of Sir Moses and Lady Montefiore, Volume 1 (of 2): Comprising Their Life and Work as Recorded in Their Diaries, from 1812 to 1883","Montefiore, Judith Cohen, Lady; Montefiore, Moses, Sir",gutendex,0.13238439,0.1025385,0.118378066,0.0,0.09219989,0.15165411,0.03252863,0.11847158,0.17003654,0.08180823
gutendex:doc_000760,"A Budget of Paradoxes, Volume II","De Morgan, Augustus",gutendex,0.14894232,0.062822156,0.19701605,0.031853188,0.19381659,0.082571544,0.037977166,0.14494391,0.06768788,0.032369155
gutendex:doc_000761,Before the Dawn: A Story of the Fall of Richmond,"Altsheler, Joseph A. (Joseph Alexander)",gutendex,0.14826563,0.044563092,0.15477987,0.0,0.13515937,0.09623541,0.1275625,0.096028134,0.08112355,0.1162825
gutendex:doc_000762,"The Works of Guy de Maupassant, Vol. 1: Boule de Suif and Other Stories","Maupassant, Guy de",gutendex,0.15295456,0.060172647,0.1429605,0.0,0.1599844,0.09754932,0.07244223,0.11564036,0.16898993,0.029306035
gutendex:doc_000763,The Viper of Milan: A Romance of Lombardy,"Bowen, Marjorie",gutendex,0.08029064,0.107449494,0.09515815,0.031439904,0.08778543,0.16828701,0.11183861,0.10319132,0.13320501,0.0813545
gutendex:doc_000764,Camp-fire and Wigwam,"Ellis, Edward Sylvester",gutendex,0.11062712,0.084982276,0.12067582,0.0,0.14895952,0.12312466,0.04707225,0.10524799,0.13610329,0.123207
gutendex:doc_000765,"Devil-Worship in France; or, The Question of Lucifer","Waite, Arthur Edward",gutendex,0.190321,0.044407353,0.1488816,0.0,0.083753996,0.081022345,0.18225151,0.09612294,0.12229456,0.05094464
gutendex:doc_000766,Mistress Anne,"Bailey, Temple",gutendex,0.21428064,0.027204458,0.11840485,0.0,0.121868394,0.04949388,0.14771314,0.115784995,0.1667929,0.03845669
gutendex:doc_000767,Shakespeare's Sonnets,"Shakespeare, William",gutendex,0.12565915,0.08479356,0.08037913,0.075575806,0.09382398,0.108314596,0.1357516,0.099315934,0.13415267,0.062233556
gutendex:doc_000768,On the Nature of Things,"Lucretius Carus, Titus",gutendex,0.1373539,0.110157005,0.128909,0.04745864,0.079065725,0.09519751,0.10494903,0.120412074,0.11113338,0.06536376
gutendex:doc_000769,Democracy in America — Volume 1,"Tocqueville, Alexis de",gutendex,0.086475484,0.037446972,0.073481545,0.06992893,0.104262225,0.09953672,0.12145626,0.06700475,0.18122134,0.15918583
gutendex:doc_000770,Leaves of Grass,"Whitman, Walt",gutendex,0.13154894,0.09851364,0.08814049,0.031370007,0.0897242,0.13750862,0.11215456,0.12901747,0.09916322,0.08285882
gutendex:doc_000771,Margarita's Soul: The Romantic Recollections of a Man of Fifty,"Bacon, Josephine Daskam",gutendex,0.12859358,0.13671657,0.04379785,0.0011151988,0.08059302,0.18378718,0.05927006,0.1117335,0.1587764,0.09561666
gutendex:doc_000772,The Journal of Sir Walter Scott: From the Original Manuscript at Abbotsford,"Scott, Walter",gutendex,0.11468917,0.064610854,0.17352147,0.0,0.13304818,0.13994244,0.017693408,0.10317645,0.12302259,0.1302954
gutendex:doc_000773,The Colors of Space,"Bradley, Marion Zimmer",gutendex,0.20508972,0.058298867,0.21581587,0.0,0.10967571,0.040940117,0.073370546,0.11069422,0.13127463,0.05484029
gutendex:doc_000774,The Nicomachean ethics of Aristotle,Aristotle,gutendex,0.12581372,0.08100554,0.13590285,0.03276137,0.10927447,0.06261862,0.17357896,0.06692715,0.16075008,0.051367216
gutendex:doc_000775,Imaginary Conversations and Poems: A Selection,"Landor, Walter Savage",gutendex,0.1459578,0.114537805,0.10985868,0.0,0.09409017,0.1178507,0.09486785,0.113649145,0.11506776,0.09412014
gutendex:doc_000776,"The Letters of Charles Dickens. Vol. 2, 1857-1870","Dickens, Charles",gutendex,0.1609846,0.07140642,0.10825335,0.014527935,0.094500594,0.16465554,0.10155951,0.07265489,0.1025396,0.10891752
gutendex:doc_000777,Hamlet,"Shakespeare, William",gutendex,0.09422821,0.07405054,0.06338862,0.058464937,0.11586525,0.12491837,0.11171743,0.094636016,0.14308047,0.11965016
gutendex:doc_000778,"The Life of George Washington, Vol. 4: Commander in Chief of the American Forces During the War; which Established the Independence of his Country and First; President of the United States","Marshall, John",gutendex,0.083827436,0.08886137,0.07963835,0.07290361,0.10083992,0.10984581,0.090532705,0.11350962,0.1331985,0.12684274
gutendex:doc_000779,"Seek and Find; or, The Adventures of a Smart Boy","Optic, Oliver",gutendex,0.1347896,0.10435123,0.14226238,0.014887721,0.08271438,0.10317211,0.09274358,0.12594579,0.12839353,0.070739605
gutendex:doc_000780,Impressions of South Africa,"Bryce, James Bryce, Viscount",gutendex,0.08669356,0.12146182,0.10241134,0.03219265,0.11019307,0.11994489,0.07633192,0.10821037,0.12234739,0.12021301
gutendex:doc_000781,"Historic Tales: The Romance of Reality. Vol. 02 (of 15), American (2)","Morris, Charles",gutendex,0.15463117,0.08064814,0.102240056,0.0,0.13243464,0.13612741,0.083752505,0.11325787,0.11770525,0.07920295
gutendex:doc_000782,The Chessmen of Mars,"Burroughs, Edgar Rice",gutendex,0.12197304,0.09305129,0.105514675,0.02712505,0.107958525,0.097667076,0.11686916,0.13416734,0.115659416,0.08001439
gutendex:doc_000783,Creative Evolution,"Bergson, Henri",gutendex,0.15793332,0.090999,0.21321851,0.022565667,0.14017387,0.038492553,0.06953501,0.11230271,0.098464146,0.056315225
gutendex:doc_000784,Erik Dorn,"Hecht, Ben",gutendex,0.14234559,0.09115801,0.116200015,0.0,0.1636117,0.107489415,0.042271726,0.11377577,0.13331044,0.08983723
gutendex:doc_000785,A Little Girl in Old Philadelphia,"Douglas, Amanda M.",gutendex,0.14721023,0.034036506,0.12575665,0.0,0.14388043,0.09564915,0.05917165,0.08055358,0.1833117,0.13043016
gutendex:doc_000786,Leibniz's New Essays Concerning the Human Understanding: A Critical Exposition,"Dewey, John",gutendex,0.16070656,0.076750614,0.15099159,0.017539384,0.121654004,0.05976507,0.100878544,0.10672805,0.1101999,0.094786294
gutendex:doc_000787,A Hungarian Nabob,"Jókai, Mór",gutendex,0.1266816,0.06775753,0.112078175,0.023029437,0.11342855,0.073121615,0.112555355,0.09790332,0.14082238,0.13262206
gutendex:doc_000788,Humorous Ghost Stories,"Scarborough, Dorothy",gutendex,0.17217933,0.09699332,0.10261807,0.0,0.09000813,0.1558399,0.09983695,0.087991595,0.13498671,0.059545983
gutendex:doc_000789,The Tragical History of Doctor Faustus: From the Quarto of 1604,"Marlowe, Christopher",gutendex,0.13408124,0.06253743,0.11577682,0.0,0.13074976,0.15680698,0.111966774,0.11578231,0.11464173,0.05765699
gutendex:doc_000790,Folklore as an Historical Science,"Gomme, George Laurence",gutendex,0.1822991,0.0817627,0.1906699,0.0,0.09779641,0.07182259,0.08836238,0.123523414,0.089172356,0.07459117
gutendex:doc_000791,Memoirs of the Jacobites of 1715 and 1745. Volume III.,"Thomson, A. T., Mrs.",gutendex,0.08468994,0.052404292,0.11929266,0.0,0.15656719,0.13244885,0.12188144,0.07728872,0.13974246,0.11568439
gutendex:doc_000792,Madame Bovary,"Flaubert, Gustave",gutendex,0.11806824,0.081818245,0.07533085,0.047617216,0.07081683,0.12812798,0.10725876,0.11594581,0.16645548,0.088560686
gutendex:doc_000793,The Varieties of Religious Experience: A Study in Human Nature,"James, William",gutendex,0.14176352,0.118299566,0.14430046,0.02384673,0.06261428,0.11011011,0.10898779,0.109323725,0.086610205,0.09414356
gutendex:doc_000794,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XIV, South Carolina Narratives, Part 2",United States. Work Projects Administration,gutendex,0.09889679,0.114488676,0.08768187,0.0,0.11051341,0.16744724,0.07678574,0.095058545,0.11134659,0.13778119
gutendex:doc_000795,The Dominant Dollar,"Lillibridge, Will",gutendex,0.13734813,0.06556327,0.084793024,0.06745586,0.12074512,0.05605004,0.119588874,0.09282097,0.16538621,0.09024849
gutendex:doc_000796,"The Journal of Negro History, Volume 3, 1918",Various,gutendex,0.16143757,0.02676197,0.15285185,0.0,0.19552138,0.09527109,0.12970051,0.050273217,0.08729162,0.10089084
gutendex:doc_000797,"Memoirs of the Private Life, Return, and Reign of Napoleon in 1815, Vol. I","Fleury de Chaboulon, Pierre Alexandre Édouard, baron",gutendex,0.090706125,0.06592544,0.16981499,0.025415862,0.15573783,0.10144629,0.07595474,0.08433925,0.1690218,0.061637662
gutendex:doc_000798,Robert Elsmere,"Ward, Humphry, Mrs.",gutendex,0.1770716,0.052890107,0.14692831,0.0,0.100336306,0.07705776,0.15590578,0.09174055,0.12662262,0.07144702
gutendex:doc_000799,Little Journeys to the Homes of the Great - Volume 13: Little Journeys to the Homes of Great Lovers,"Hubbard, Elbert",gutendex,0.09716426,0.04982345,0.12257245,0.0,0.074366525,0.2176589,0.08342369,0.07467866,0.1430374,0.13727471
gutendex:doc_000800,History of the War in South Africa 1899-1902 v. 1 (of 4): Compiled by Direction of His Majesty's Government,Great Britain. War Office,gutendex,0.07518202,0.006886623,0.15804878,0.043131042,0.1634058,0.09824873,0.14275652,0.084589876,0.081829585,0.145921
gutendex:doc_000801,Carmilla,"Le Fanu, Joseph Sheridan",gutendex,0.09887157,0.09768135,0.15403849,0.0,0.11967594,0.12747048,0.113134556,0.05074765,0.15305194,0.085328005
gutendex:doc_000802,History of Education,"Seeley, Levi",gutendex,0.15674093,0.070173144,0.19411357,0.0,0.1483139,0.012172076,0.100165814,0.07468756,0.13611977,0.10751329
gutendex:doc_000803,A Little Girl in Old New York,"Douglas, Amanda M.",gutendex,0.1569072,0.04785581,0.10062606,0.0,0.14398167,0.09991983,0.058408745,0.049492896,0.1981558,0.14465196
gutendex:doc_000804,Elizabeth Hobart at Exeter Hall,"Baird, Jean K. (Jean Katherine)",gutendex,0.13625894,0.08493801,0.1003269,0.034405015,0.11054008,0.104855746,0.098617315,0.11583984,0.13158996,0.08262815
gutendex:doc_000805,"The Story of My Life: With her letters (1887-1901) and a supplementary account of her education, including passages from the reports and letters of her teacher, Anne Mansfield Sullivan, by John Albert Macy","Keller, Helen",gutendex,0.14008564,0.13862129,0.08790827,0.0,0.08263951,0.1504124,0.040087555,0.12283558,0.15681137,0.080598354
gutendex:doc_000806,The Heart of Unaga,"Cullum, Ridgwell",gutendex,0.1479326,0.07237879,0.09495992,0.0,0.12766325,0.12197514,0.11600399,0.12986442,0.10771823,0.0815036
gutendex:doc_000807,"On the Old Road, Vol. 2 (of 2): A Collection of Miscellaneous Essays and Articles on Art and Literature","Ruskin, John",gutendex,0.11963786,0.045587845,0.15288158,0.0024161723,0.13212621,0.094615124,0.08074581,0.0995787,0.16112879,0.11128195
gutendex:doc_000808,Under the Witches' Moon: A Romantic Tale of Mediaeval Rome,"Gallizier, Nathan",gutendex,0.117190234,0.07048083,0.04770904,0.011617178,0.10055235,0.17422226,0.10340305,0.13692231,0.17212911,0.065773584
gutendex:doc_000809,Aesop's Fables,Aesop,gutendex,0.20073013,0.08930629,0.10044198,0.0,0.068733186,0.15786967,0.10536513,0.14669892,0.13085468,0.0
gutendex:doc_000810,The Scourge of God: A Romance of Religious Persecution,"Bloundelle-Burton, John",gutendex,0.11839753,0.07612046,0.12865198,0.015802745,0.10116396,0.13008922,0.13876075,0.08753685,0.11851542,0.08496116
gutendex:doc_000811,"Memoirs and Correspondence of Admiral Lord de Saumarez, Vol. I","Ross, John, Sir",gutendex,0.1296565,0.07499851,0.15132569,0.007942865,0.11046156,0.09516063,0.13370028,0.07574836,0.118989244,0.102016374
gutendex:doc_000812,"A Critical Exposition of the Popular 'Jihád': Showing that all the Wars of Mohammad Were Defensive; and; that Aggressive War, or Compulsory Conversion, is not; Allowed in The Koran - 1885",Cherágh Ali,gutendex,0.12867023,0.056535125,0.06756413,0.0,0.15776293,0.06847893,0.20555706,0.1278177,0.12670521,0.06090859
gutendex:doc_000813,Edmond Dantès,"Flagg, Edmund",gutendex,0.13823941,0.07072253,0.13630557,0.000609052,0.12520343,0.08802152,0.061311394,0.11003983,0.174218,0.09532931
gutendex:doc_000814,"The Theories of Darwin and Their Relation to Philosophy, Religion, and Morality","Schmid, Rudolf",gutendex,0.17426968,0.08399328,0.1776191,0.030465774,0.120334186,0.04935377,0.13928081,0.08241248,0.08615485,0.056116097
gutendex:doc_000815,The Naval History of the United States. Volume 1,"Abbot, Willis J. (Willis John)",gutendex,0.1334883,0.06134723,0.1327799,0.0,0.13687779,0.05626465,0.12072472,0.09623952,0.14231609,0.11996178
gutendex:doc_000816,Candide,Voltaire,gutendex,0.14038415,0.115158126,0.09782272,0.0,0.11070199,0.11650888,0.1270437,0.1307024,0.12294899,0.03872904
gutendex:doc_000817,Project Cyclops,"Hoover, Thomas",gutendex,0.12822321,0.031441204,0.12892134,0.0,0.1593467,0.05082124,0.13540985,0.17166895,0.12022184,0.07394567
gutendex:doc_000818,The Shirley Letters from California Mines in 1851-52,"Shirley, Dame",gutendex,0.19250596,0.043196056,0.14004242,0.016557755,0.101629175,0.10000705,0.08034548,0.11449438,0.12582546,0.08539626
gutendex:doc_000819,"The Johnstown Horror!!!: or, Valley of Death, being A Complete and Thrilling Account; of the Awful Floods and Their Appalling Ruin","Walker, James Herbert",gutendex,0.14862198,0.018569794,0.116205096,0.0,0.17650333,0.18731049,0.13318087,0.077252544,0.044887748,0.0974681
gutendex:doc_000820,"The Natural History of Pliny, Volume 3 (of 6)","Pliny, the Elder",gutendex,0.17457499,0.054833855,0.20709828,0.024124892,0.1503531,0.027740542,0.13008776,0.10574095,0.06384199,0.061603587
gutendex:doc_000821,"An Essay Concerning Humane Understanding, Volume 1: MDCXC, Based on the 2nd Edition, Books 1 and 2","Locke, John",gutendex,0.13197455,0.08892126,0.1326782,0.031548545,0.102500625,0.110235624,0.12605396,0.09609993,0.1080858,0.07190148
gutendex:doc_000822,Masterpieces of Negro Eloquence: The Best Speeches Delivered by the Negro from the days of; Slavery to the Present Time,,gutendex,0.12729168,0.091805845,0.09755016,0.016763415,0.0905963,0.13028447,0.10883811,0.11657689,0.119641505,0.10065155
gutendex:doc_000823,Handwork in Wood,"Noyes, William",gutendex,0.19524652,0.040328633,0.23465548,0.0,0.18702736,0.03876786,0.06264407,0.08963054,0.04216699,0.109532595
gutendex:doc_000824,Sir Walter Ralegh: A Biography,"Stebbing, W. (William)",gutendex,0.14995469,0.04978253,0.18998499,0.0,0.1373853,0.06959446,0.07789564,0.12205569,0.12541167,0.07793503
gutendex:doc_000825,"The Brochure Series of Architectural Illustration, Vol. 01, No. 09 1895: Pulpits of Southern Italy",Various,gutendex,0.09004146,0.0671697,0.19512554,0.0,0.14155458,0.11013309,0.0,0.20766726,0.10320009,0.08510831
gutendex:doc_000826,Letters of Two Brides,"Balzac, Honoré de",gutendex,0.13367835,0.05489527,0.10566939,0.0,0.02752685,0.205169,0.10637808,0.013508302,0.27373713,0.07943761
gutendex:doc_000827,Major Vigoureux,"Quiller-Couch, Arthur",gutendex,0.16124052,0.034687895,0.12971666,0.0,0.1100581,0.1209603,0.1327555,0.099313505,0.1470461,0.06422136
gutendex:doc_000828,Lord John Russell,"Reid, Stuart J. (Stuart Johnson)",gutendex,0.14980991,0.051755875,0.15802379,0.0374354,0.11772358,0.04482459,0.115630835,0.0883008,0.10713261,0.12936258
gutendex:doc_000829,John Gayther's Garden and the Stories Told Therein,"Stockton, Frank R.",gutendex,0.17943753,0.061276868,0.085725345,0.0,0.10941815,0.11317042,0.074977785,0.1104026,0.16831951,0.097271815
gutendex:doc_000830,"The Witch of Salem; or, Credulity Run Mad","Musick, John R. (John Roy)",gutendex,0.14954579,0.08550091,0.093206525,0.0,0.080261596,0.12820332,0.10967512,0.10317222,0.15210162,0.09833293
gutendex:doc_000831,"Northern Travel: Summer and Winter Pictures of Sweden, Denmark and Lapland","Taylor, Bayard",gutendex,0.0694153,0.043790992,0.25449425,0.0,0.20860238,0.030920247,0.0,0.2586981,0.0131682595,0.120910466
gutendex:doc_000832,Figures of Several Centuries,"Symons, Arthur",gutendex,0.13444757,0.059601266,0.15690456,0.0,0.14849982,0.07047117,0.093850255,0.09174099,0.13057451,0.11390984
gutendex:doc_000833,"A Little Girl of Long Ago; Or, Hannah Ann: A Sequel to a Little Girl in Old New York","Douglas, Amanda M.",gutendex,0.15303019,0.0,0.01867738,0.0,0.11425711,0.12633243,0.049317155,0.10528808,0.29434213,0.13875556
gutendex:doc_000834,"Lucy Maud Montgomery Short Stories, 1909 to 1922","Montgomery, L. M. (Lucy Maud)",gutendex,0.16443822,0.094494484,0.09905443,0.0,0.06385817,0.15606183,0.09087624,0.11570349,0.122433454,0.09307971
gutendex:doc_000835,Gulliver's Travels,"Swift, Jonathan",gutendex,0.19961657,0.035369325,0.1743493,0.0,0.08889375,0.11686123,0.01070979,0.22810788,0.14609216,0.0
gutendex:doc_000836,A Connecticut Yankee in King Arthur's Court,"Twain, Mark",gutendex,0.09276852,0.051501766,0.007613789,0.094176136,0.059152905,0.13803792,0.16095991,0.09595036,0.16924194,0.13059673
gutendex:doc_000837,"The Young Visiters or, Mr. Salteena's Plan","Ashford, Daisy",gutendex,0.088917434,0.14079757,0.09683781,0.0,0.115924686,0.14140846,0.04727982,0.13390107,0.13195263,0.10298054
gutendex:doc_000838,Infatuation,"Osbourne, Lloyd",gutendex,0.09798917,0.118233934,0.082878925,0.060400438,0.085691534,0.12642533,0.07980222,0.10460306,0.146552,0.09742339
gutendex:doc_000839,Sketches of Successful New Hampshire Men,Various,gutendex,0.08422592,0.12241143,0.09482929,0.0,0.14349717,0.121315084,0.015864875,0.14495431,0.18779148,0.08511044
